"Age","Year","Country","RMI"
62,2006,"France",0.00840254199465429
63,2006,"France",0.00931442385987414
64,2006,"France",0.0174113376062492
65,2006,"France",0.0215808927771724
66,2006,"France",0.0227237030061489
67,2006,"France",0.0289555364859074
68,2006,"France",0.0246655421001051
69,2006,"France",0.0258134696930618
70,2006,"France",0.0222212529760392
71,2006,"France",0.024700859032381
72,2006,"France",0.0233281360788269
73,2006,"France",0.0256193884926466
74,2006,"France",0.0274130979447677
75,2006,"France",0.0261490524862556
76,2006,"France",0.0268687766073373
77,2006,"France",0.0275066440940124
78,2006,"France",0.0261991984173581
79,2006,"France",0.0272124136538905
80,2006,"France",0.0196911381097577
81,2006,"France",0.0245900260869841
82,2006,"France",0.0220517722761841
83,2006,"France",0.0214164215557547
84,2006,"France",0.0212693405046749
85,2006,"France",0.0216427447965736
86,2006,"France",0.0218301529391211
87,2006,"France",0.0184819789969161
88,2006,"France",0.0176383030950179
89,2006,"France",0.0190797686189685
90,2006,"France",0.0180574593111375
91,2006,"France",0.0133908500267841
92,2006,"France",0.0170457301204343
93,2006,"France",0.0139602868886498
94,2006,"France",0.0123918380228653
95,2006,"France",0.0150197429652215
96,2006,"France",0.0138395217828832
97,2006,"France",0.00757671858160439
98,2006,"France",0.00503294070423578
99,2006,"France",0.00835179014904877
100,2006,"France",0.0108396517956165
101,2006,"France",0.00442798788216708
102,2006,"France",-0.00535292226622831
103,2006,"France",-0.0176132194833304
104,2006,"France",-0.00739073987244034
105,2006,"France",0.0118445525682881
106,2006,"France",-0.00557495259164905
107,2006,"France",0.026622097430805
108,2006,"France",-0.04
109,2006,"France",-0.04
110,2006,"France",-0.04
0,2007,"France",0.0203309228648883
1,2007,"France",0.00272464985103743
2,2007,"France",0.0100288104748694
3,2007,"France",-0.0305336526764777
4,2007,"France",-0.0218017055522068
5,2007,"France",0.04
6,2007,"France",0.016789672402929
7,2007,"France",-0.0074165785476537
8,2007,"France",0.04
9,2007,"France",-0.0227477096707823
10,2007,"France",-0.04
11,2007,"France",0.00422616803703363
12,2007,"France",0.00939100329351693
13,2007,"France",0.0327222267750983
14,2007,"France",0.04
15,2007,"France",0.0343898267270813
16,2007,"France",0.04
17,2007,"France",0.03327944933937
18,2007,"France",0.0383205278359558
19,2007,"France",0.0142813190976933
20,2007,"France",0.04
21,2007,"France",0.0356672773838741
22,2007,"France",0.0123934186977783
23,2007,"France",0.04
24,2007,"France",0.0231081417477664
25,2007,"France",0.0362155107439741
26,2007,"France",0.04
27,2007,"France",0.0389398958144951
28,2007,"France",0.026248667669446
29,2007,"France",0.0145825190074252
30,2007,"France",0.0286856390704039
31,2007,"France",0.0260479940936508
32,2007,"France",0.0252306292890905
33,2007,"France",0.0317028635748799
34,2007,"France",0.00892072074949916
35,2007,"France",0.0246276724206577
36,2007,"France",0.0272235216536913
37,2007,"France",0.0227197440716064
38,2007,"France",0.0254848550097429
39,2007,"France",0.0173781586968432
40,2007,"France",0.0139351105319238
41,2007,"France",0.0201999987469632
42,2007,"France",0.0191144297713604
43,2007,"France",0.0176356231022308
44,2007,"France",0.0110666488638617
45,2007,"France",0.00713565194295124
46,2007,"France",0.0145025406684004
47,2007,"France",0.00784614904364032
48,2007,"France",0.00437850095881231
49,2007,"France",0.00133409144683359
50,2007,"France",0.00564805746664983
51,2007,"France",-0.00160569113625357
52,2007,"France",0.00470607004127002
53,2007,"France",0.00691168523349681
54,2007,"France",0.00636057869507599
55,2007,"France",0.00212019515559205
56,2007,"France",0.00489069316526414
57,2007,"France",0.00888816411040254
58,2007,"France",0.00951098620608096
59,2007,"France",0.0133475528280375
60,2007,"France",0.0155011721400324
61,2007,"France",0.00144353354243764
62,2007,"France",0.0120690097571024
63,2007,"France",0.0115103359831238
64,2007,"France",0.0173259402395864
65,2007,"France",0.0198869580096308
66,2007,"France",0.0198451506279984
67,2007,"France",0.0238027520883197
68,2007,"France",0.0173651378562304
69,2007,"France",0.0163524271082403
70,2007,"France",0.023687689605129
71,2007,"France",0.0234950275739036
72,2007,"France",0.0263779375836525
73,2007,"France",0.0246273632433182
74,2007,"France",0.0267674760232141
75,2007,"France",0.0240702352609877
76,2007,"France",0.024584797283308
77,2007,"France",0.0223389496447191
78,2007,"France",0.024466717988314
79,2007,"France",0.0244395541666104
80,2007,"France",0.0242562633513731
81,2007,"France",0.0172799788843436
82,2007,"France",0.026090689920822
83,2007,"France",0.0195379547858677
84,2007,"France",0.020908867304324
85,2007,"France",0.0219307553951722
86,2007,"France",0.0212619439341473
87,2007,"France",0.0186972209938621
88,2007,"France",0.0180113617273655
89,2007,"France",0.0155837948156818
90,2007,"France",0.014137688837563
91,2007,"France",0.0160244001071586
92,2007,"France",0.0133229476746761
93,2007,"France",0.0143036537978085
94,2007,"France",0.0135350289221037
95,2007,"France",0.0118014425158253
96,2007,"France",0.0106856423805789
97,2007,"France",0.0097565790114526
98,2007,"France",0.0053896231356617
99,2007,"France",-0.000535461099952084
100,2007,"France",0.00259793136786891
101,2007,"France",0.00618105821174514
102,2007,"France",-0.00826752443514608
103,2007,"France",-0.00854099617516584
104,2007,"France",0.0105101752896526
105,2007,"France",-0.00312616982072342
106,2007,"France",-0.00140769560219079
107,2007,"France",0.0336374577846601
108,2007,"France",-0.0113587811881958
109,2007,"France",-0.04
110,2007,"France",-0.0226152594725028
0,2008,"France",0.012532054114254
1,2008,"France",0.0286255939254132
2,2008,"France",-0.00423143907949787
3,2008,"France",0.0212761567045461
4,2008,"France",-0.0320553215617175
5,2008,"France",0.04
6,2008,"France",0.020341584971235
7,2008,"France",-0.0162260228064798
8,2008,"France",0.0143652482440827
9,2008,"France",-0.000595978240700434
10,2008,"France",-0.00289462341100156
11,2008,"France",0.0313493964260847
12,2008,"France",0.0247906134299692
13,2008,"France",0.0134040449569164
14,2008,"France",-0.032564981197728
15,2008,"France",0.04
16,2008,"France",-0.01013684876981
17,2008,"France",0.0147122652811762
18,2008,"France",0.04
19,2008,"France",0.0390797808552777
20,2008,"France",0.0379312165871467
21,2008,"France",0.0240970294499897
22,2008,"France",0.009261943278096
23,2008,"France",0.04
24,2008,"France",-0.00101495821782552
25,2008,"France",0.034137823300433
26,2008,"France",3.08855790973062e-05
27,2008,"France",0.029046452487177
28,2008,"France",0.0157427968827046
29,2008,"France",0.0188305674331447
30,2008,"France",0.0315921298248989
31,2008,"France",0.0229357380262024
32,2008,"France",0.0376518851507832
33,2008,"France",0.0141943916176871
34,2008,"France",0.0131746507520211
35,2008,"France",0.0251425060513512
36,2008,"France",0.04
37,2008,"France",0.0245561133010235
38,2008,"France",0.0254416838951432
39,2008,"France",0.0203890013979513
40,2008,"France",0.0259302994437384
41,2008,"France",0.0347653633890946
42,2008,"France",0.0149272221475991
43,2008,"France",0.0131186661536312
44,2008,"France",0.0111401823226862
45,2008,"France",0.0124814572897041
46,2008,"France",0.0150064670227274
47,2008,"France",0.00971148578828711
48,2008,"France",0.0127711099171745
49,2008,"France",0.00452821465682467
50,2008,"France",0.00728056249842566
51,2008,"France",-0.00759897637924789
52,2008,"France",0.00575169649543795
53,2008,"France",-0.0010569005313712
54,2008,"France",0.0101758767226844
55,2008,"France",0.00369770526818425
56,2008,"France",0.00257382441561622
57,2008,"France",0.00238297983679167
58,2008,"France",-0.000300124899810439
59,2008,"France",0.00439213514979998
60,2008,"France",0.0228010974183655
61,2008,"France",0.00962458203940785
62,2008,"France",0.0085609604301926
63,2008,"France",0.0103542882294323
64,2008,"France",0.010677159320888
65,2008,"France",0.00939590904001235
66,2008,"France",0.0126109190249379
67,2008,"France",0.0155662257680263
68,2008,"France",0.0195232019417617
69,2008,"France",0.022445511830411
70,2008,"France",0.0214113657680595
71,2008,"France",0.0267528401696294
72,2008,"France",0.0238782092323966
73,2008,"France",0.024603193805595
74,2008,"France",0.0263828534455464
75,2008,"France",0.0235509732457388
76,2008,"France",0.0280647522051593
77,2008,"France",0.0298033712621417
78,2008,"France",0.0285637158601474
79,2008,"France",0.0276948887385811
80,2008,"France",0.0277269790743761
81,2008,"France",0.0232588549294853
82,2008,"France",0.0217005205016295
83,2008,"France",0.0245636528047088
84,2008,"France",0.0219071864919132
85,2008,"France",0.0203096761872469
86,2008,"France",0.0210500460017078
87,2008,"France",0.0187251674867798
88,2008,"France",0.0175228557623766
89,2008,"France",0.0175175795271542
90,2008,"France",0.0163272232609365
91,2008,"France",0.018228108954098
92,2008,"France",0.01737682455957
93,2008,"France",0.0102529886963378
94,2008,"France",0.0154345461958451
95,2008,"France",0.0111363488243685
96,2008,"France",0.00730558301604334
97,2008,"France",0.0106521866719234
98,2008,"France",0.010504055440322
99,2008,"France",0.00286070922325472
100,2008,"France",0.00205346860494028
101,2008,"France",-0.00123731713116456
102,2008,"France",0.00616847575811933
103,2008,"France",0.0123060011125177
104,2008,"France",0.0167801453128284
105,2008,"France",-0.0074792339936752
106,2008,"France",-0.0237171627115279
107,2008,"France",0.00460497562646696
108,2008,"France",-0.00732252812414037
109,2008,"France",-0.04
110,2008,"France",-0.0151932025501724
0,2009,"France",0.017585427641567
1,2009,"France",0.0178508157804748
2,2009,"France",0.0153259849011072
3,2009,"France",0.0178601177147366
4,2009,"France",0.0204676142180991
5,2009,"France",0.04
6,2009,"France",0.0332189434618011
7,2009,"France",-0.04
8,2009,"France",0.00252276477182055
9,2009,"France",0.0233150925396988
10,2009,"France",-0.0257063252916609
11,2009,"France",0.0136210310414694
12,2009,"France",-0.00757633334874226
13,2009,"France",0.0276550008137117
14,2009,"France",0.00968100810708486
15,2009,"France",0.04
16,2009,"France",0.035972219857641
17,2009,"France",0.04
18,2009,"France",0.0296058348427928
19,2009,"France",0.04
20,2009,"France",0.0316274156359262
21,2009,"France",0.0230527064384537
22,2009,"France",-0.00901707015506847
23,2009,"France",0.0325032593615329
24,2009,"France",0.0201409372250379
25,2009,"France",0.0252176398057941
26,2009,"France",0.0141087160277799
27,2009,"France",0.0061753875477541
28,2009,"France",-0.0145420173130007
29,2009,"France",-0.0118853679017283
30,2009,"France",0.0389775686801067
31,2009,"France",0.04
32,2009,"France",0.0377387710800896
33,2009,"France",0.0305398231136022
34,2009,"France",0.0366262508315281
35,2009,"France",0.0318868020674288
36,2009,"France",0.04
37,2009,"France",0.0238110384648304
38,2009,"France",0.018504229247546
39,2009,"France",0.031343269544178
40,2009,"France",0.0276521537483742
41,2009,"France",0.0239805966053577
42,2009,"France",0.0210489382187824
43,2009,"France",0.0188056486040992
44,2009,"France",0.0171953457794595
45,2009,"France",0.0201671325265851
46,2009,"France",0.0176474742557205
47,2009,"France",0.0200968078636438
48,2009,"France",0.0147036105619555
49,2009,"France",0.00947478468287516
50,2009,"France",0.00178653544692806
51,2009,"France",-0.00254475653449395
52,2009,"France",0.0109812954894233
53,2009,"France",0.000289722891203326
54,2009,"France",-0.00169333335785397
55,2009,"France",0.0100454100688366
56,2009,"France",0.0034863576025429
57,2009,"France",0.00409861677909269
58,2009,"France",-0.00317320475086051
59,2009,"France",0.0026091983668632
60,2009,"France",0.00398029988623256
61,2009,"France",0.00663288755379766
62,2009,"France",0.00897978488203451
63,2009,"France",0.00691640147979126
64,2009,"France",0.0128262769709317
65,2009,"France",0.0094954513252758
66,2009,"France",0.0121790193537612
67,2009,"France",0.0129390603072961
68,2009,"France",0.0165095008360016
69,2009,"France",0.0217185434444695
70,2009,"France",0.0259961290638203
71,2009,"France",0.0233544732040401
72,2009,"France",0.0224807914064856
73,2009,"France",0.0250068092554792
74,2009,"France",0.0253296901705747
75,2009,"France",0.0243079857838681
76,2009,"France",0.0248834547675278
77,2009,"France",0.0234728838890387
78,2009,"France",0.0258524439908705
79,2009,"France",0.02515096273203
80,2009,"France",0.0240900522623122
81,2009,"France",0.0250644168661545
82,2009,"France",0.0200149049993718
83,2009,"France",0.0221647257149963
84,2009,"France",0.0231539029230401
85,2009,"France",0.0224034454844404
86,2009,"France",0.0202644971617518
87,2009,"France",0.0207787785348501
88,2009,"France",0.0181781665872453
89,2009,"France",0.0150838492274472
90,2009,"France",0.0133997532041018
91,2009,"France",0.0155866837246511
92,2009,"France",0.0176340011350802
93,2009,"France",0.0129218710791232
94,2009,"France",0.0119807114498942
95,2009,"France",0.0149435859151505
96,2009,"France",0.00931031543223252
97,2009,"France",0.00369255926141271
98,2009,"France",0.0105811317173766
99,2009,"France",0.00887895824830752
100,2009,"France",0.000777496240418096
101,2009,"France",0.00332625301605861
102,2009,"France",-0.0132675474973576
103,2009,"France",-0.00422971514095007
104,2009,"France",0.00168164405655181
105,2009,"France",-0.0158314788153182
106,2009,"France",-0.00961466296059733
107,2009,"France",0.0114557118019214
108,2009,"France",-0.0314865122873741
109,2009,"France",-0.04
110,2009,"France",0.000577185618265463
0,2010,"France",0.024359413441148
1,2010,"France",0.0105521761777972
2,2010,"France",0.0293676915824078
3,2010,"France",0.04
4,2010,"France",0.04
5,2010,"France",-0.04
6,2010,"France",0.04
7,2010,"France",-0.04
8,2010,"France",0.0217241038440348
9,2010,"France",-0.00185138277603022
10,2010,"France",0.0236735471392391
11,2010,"France",-0.00131230229186394
12,2010,"France",-0.00742977741322692
13,2010,"France",0.028988334147045
14,2010,"France",0.0280876015136783
15,2010,"France",0.04
16,2010,"France",0.00788648445483237
17,2010,"France",0.021802490200285
18,2010,"France",0.0272965812333873
19,2010,"France",0.04
20,2010,"France",0.031549257150688
21,2010,"France",0.0320378697883809
22,2010,"France",-0.0192904079561037
23,2010,"France",0.0281531589014375
24,2010,"France",0.0318379588663492
25,2010,"France",0.0323392581338468
26,2010,"France",0.000569033488097381
27,2010,"France",0.0206992960716626
28,2010,"France",0.0200374219393358
29,2010,"France",0.04
30,2010,"France",0.00801102785164314
31,2010,"France",0.0179011689817769
32,2010,"France",0.0324384177231992
33,2010,"France",0.04
34,2010,"France",0.0173452331071141
35,2010,"France",0.0353846420692382
36,2010,"France",0.038344968937646
37,2010,"France",0.0232369105578536
38,2010,"France",0.0317615044644587
39,2010,"France",0.0343194006734129
40,2010,"France",0.0269299157911202
41,2010,"France",0.0290287611079007
42,2010,"France",0.017831869644444
43,2010,"France",0.0294636858771898
44,2010,"France",0.0259598009882963
45,2010,"France",0.024553296965414
46,2010,"France",0.020955808702845
47,2010,"France",0.0212507072243065
48,2010,"France",0.0175027272166413
49,2010,"France",0.0121164794003795
50,2010,"France",0.0116785592114486
51,2010,"France",-0.00393408966588501
52,2010,"France",0.00343237181036256
53,2010,"France",0.00758798878134547
54,2010,"France",-0.00389799299520021
55,2010,"France",-0.00193747315992908
56,2010,"France",0.0049244663824958
57,2010,"France",0.0100860553653231
58,2010,"France",0.00750886299456789
59,2010,"France",0.00788051126556093
60,2010,"France",-0.00012681941628736
61,2010,"France",0.00596787440003003
62,2010,"France",0.0127988164846734
63,2010,"France",0.00713774491912774
64,2010,"France",0.0119466092113116
65,2010,"France",0.0155327073802308
66,2010,"France",0.0143812031552097
67,2010,"France",0.0161900832562853
68,2010,"France",0.0163045552896419
69,2010,"France",0.0205694308612674
70,2010,"France",0.0231379332412939
71,2010,"France",0.0280454837771036
72,2010,"France",0.0231804463185015
73,2010,"France",0.0223025855312023
74,2010,"France",0.0328618312976604
75,2010,"France",0.0292895032158197
76,2010,"France",0.0258222210975459
77,2010,"France",0.0272642793645005
78,2010,"France",0.0262275905990738
79,2010,"France",0.0273939099339988
80,2010,"France",0.0293188224046298
81,2010,"France",0.0277879657248094
82,2010,"France",0.025115679220335
83,2010,"France",0.0225116602824896
84,2010,"France",0.023371136739803
85,2010,"France",0.0241606362985407
86,2010,"France",0.0196358904445036
87,2010,"France",0.0198589842257918
88,2010,"France",0.0197198301759439
89,2010,"France",0.0195888628907779
90,2010,"France",0.0151318505439587
91,2010,"France",0.0173273964522677
92,2010,"France",0.0186000320426542
93,2010,"France",0.0180077277443608
94,2010,"France",0.0143788518403779
95,2010,"France",0.0130790136686768
96,2010,"France",0.011316440076556
97,2010,"France",0.0128548109299053
98,2010,"France",0.0115814357110644
99,2010,"France",0.00661944732695167
100,2010,"France",0.00724317648143667
101,2010,"France",0.00434697296474158
102,2010,"France",0.000861315300929943
103,2010,"France",-0.00530736902349462
104,2010,"France",-0.0134651643859111
105,2010,"France",-0.00207454535723484
106,2010,"France",0.0238883698593466
107,2010,"France",0.0262746405355311
108,2010,"France",0.0188857129855068
109,2010,"France",-0.04
110,2010,"France",0.0122513161658841
0,2011,"France",0.0159927058260281
1,2011,"France",0.0206285868361045
2,2011,"France",0.0339832660609959
3,2011,"France",-0.00601299560161267
4,2011,"France",0.0201035021862834
5,2011,"France",-0.00884995358785778
6,2011,"France",-0.00423620399334638
7,2011,"France",0.0329997193419022
8,2011,"France",0.0208150129349439
9,2011,"France",0.0275343666097192
10,2011,"France",0.04
11,2011,"France",-0.0137822108137705
12,2011,"France",0.00162548105379628
13,2011,"France",-0.0173365297368025
14,2011,"France",-0.0169696722549357
15,2011,"France",0.0229831223750998
16,2011,"France",0.04
17,2011,"France",0.0213325653882549
18,2011,"France",0.0350957265325326
19,2011,"France",0.0248995272644517
20,2011,"France",0.0131781231300695
21,2011,"France",0.0307054508601943
22,2011,"France",0.0174435313077146
23,2011,"France",0.00350977731973
24,2011,"France",0.0373813295566962
25,2011,"France",0.0358821264494202
26,2011,"France",9.44651502567728e-05
27,2011,"France",0.0274952384867454
28,2011,"France",0.0305362713804929
29,2011,"France",0.00532688819181263
30,2011,"France",0.0146995753376767
31,2011,"France",0.0258419821296367
32,2011,"France",0.0133757639590529
33,2011,"France",0.0202371093992997
34,2011,"France",0.0353116040855333
35,2011,"France",0.0322298329608208
36,2011,"France",0.0358399461762717
37,2011,"France",0.0189147343113872
38,2011,"France",0.0228435885548004
39,2011,"France",0.0315222732822679
40,2011,"France",0.0376537357993767
41,2011,"France",0.0369955660871539
42,2011,"France",0.0362328032509633
43,2011,"France",0.0299623505297384
44,2011,"France",0.0298083355230404
45,2011,"France",0.0285834773663847
46,2011,"France",0.0181233066900744
47,2011,"France",0.0185528630436543
48,2011,"France",0.0141273964462077
49,2011,"France",0.025879308031148
50,2011,"France",0.0108648121059427
51,2011,"France",0.00846243662269877
52,2011,"France",0.00808469301406719
53,2011,"France",0.00253212516815188
54,2011,"France",0.00914736137999321
55,2011,"France",0.00402161186484388
56,2011,"France",0.0107437865586638
57,2011,"France",0.002689477732361
58,2011,"France",0.00406068405018678
59,2011,"France",0.00401031402770273
60,2011,"France",0.00310822275094665
61,2011,"France",0.00341278923450298
62,2011,"France",0.00407213261908577
63,2011,"France",0.00752803091518298
64,2011,"France",0.00994377947914716
65,2011,"France",0.00799277586778002
66,2011,"France",0.0173652146849541
67,2011,"France",0.0162408134537001
68,2011,"France",0.0121513373671841
69,2011,"France",0.0204698311452916
70,2011,"France",0.0194756931834743
71,2011,"France",0.0192153732352723
72,2011,"France",0.0277008186024818
73,2011,"France",0.0202902098966845
74,2011,"France",0.0262722490203823
75,2011,"France",0.024641702317688
76,2011,"France",0.0235188383968208
77,2011,"France",0.0262700008164522
78,2011,"France",0.0263455420025485
79,2011,"France",0.0232008782589186
80,2011,"France",0.0228484276475648
81,2011,"France",0.0252886370913201
82,2011,"France",0.0247826431676311
83,2011,"France",0.0235080476949801
84,2011,"France",0.019703181511112
85,2011,"France",0.0175675494694384
86,2011,"France",0.0188813113766185
87,2011,"France",0.0163445765570302
88,2011,"France",0.0155640513479799
89,2011,"France",0.0141115683711705
90,2011,"France",0.0135978068425745
91,2011,"France",0.0138566651524827
92,2011,"France",0.0133479365678119
93,2011,"France",0.00990329509026695
94,2011,"France",0.0117568985706858
95,2011,"France",0.00656817395941752
96,2011,"France",0.00165536857304646
97,2011,"France",0.00340827727653881
98,2011,"France",0.00458323725247223
99,2011,"France",0.00026363824453417
100,2011,"France",2.32070169267851e-05
101,2011,"France",0.00515347517187019
102,2011,"France",-0.0063150969686672
103,2011,"France",-0.0208360957195558
104,2011,"France",-0.0159780219531785
105,2011,"France",-0.0320589709782232
106,2011,"France",-0.0344990202990065
107,2011,"France",0.00333081326392402
108,2011,"France",0.00591102985125185
109,2011,"France",0.00804373947702671
110,2011,"France",-0.0024902135136956
0,2012,"France",0.00746150817860782
1,2012,"France",0.04
2,2012,"France",0.00600865314427118
3,2012,"France",-0.0042144172895092
4,2012,"France",8.041130718065e-05
5,2012,"France",-0.04
6,2012,"France",0.0296606762607168
7,2012,"France",-0.0195545590744452
8,2012,"France",-0.0075583004083844
9,2012,"France",0.016413823316001
10,2012,"France",-0.00320669396383729
11,2012,"France",-0.04
12,2012,"France",0.025969279303925
13,2012,"France",-0.00957096197123469
14,2012,"France",-0.019654236013325
15,2012,"France",0.04
16,2012,"France",-0.00563471349259506
17,2012,"France",0.00572014445668504
18,2012,"France",0.0357772690986253
19,2012,"France",0.0246987240516003
20,2012,"France",0.0124789000446089
21,2012,"France",0.04
22,2012,"France",0.00582725961079779
23,2012,"France",0.020889650107689
24,2012,"France",0.00577900174583755
25,2012,"France",0.0255031597565274
26,2012,"France",0.0279409470265894
27,2012,"France",0.0351601226222178
28,2012,"France",0.0069544722486265
29,2012,"France",0.00995461134585159
30,2012,"France",0.0252333647403409
31,2012,"France",0.0089940856895072
32,2012,"France",0.0331036912364142
33,2012,"France",0.0354372201872792
34,2012,"France",0.0228279468032183
35,2012,"France",0.04
36,2012,"France",0.0170330496245476
37,2012,"France",0.00771303211962702
38,2012,"France",0.0311282174268051
39,2012,"France",0.0390057645496112
40,2012,"France",0.030188447050097
41,2012,"France",0.033631101098859
42,2012,"France",0.0316116165637054
43,2012,"France",0.0265049124661769
44,2012,"France",0.0226839603225255
45,2012,"France",0.0315154012857967
46,2012,"France",0.0169602672065168
47,2012,"France",0.0272233883286791
48,2012,"France",0.0195866357728746
49,2012,"France",0.021921977736025
50,2012,"France",0.0165325335363143
51,2012,"France",0.011585945593057
52,2012,"France",0.0168646245990159
53,2012,"France",0.0169106745785021
54,2012,"France",0.00678861623036315
55,2012,"France",0.00700567535606355
56,2012,"France",0.00585569525410462
57,2012,"France",0.00166478824803489
58,2012,"France",0.00263815478135925
59,2012,"France",0.00789876561375491
60,2012,"France",0.000506334655160357
61,2012,"France",0.00182711434320241
62,2012,"France",0.00564924808471521
63,2012,"France",0.0139351035658238
64,2012,"France",0.0104191239859402
65,2012,"France",0.0148840026665607
66,2012,"France",0.0151862494817336
67,2012,"France",0.0197849606799218
68,2012,"France",0.0151593517629732
69,2012,"France",0.0146391812203166
70,2012,"France",0.0200171894814078
71,2012,"France",0.0201303383431402
72,2012,"France",0.0212997519821597
73,2012,"France",0.0220067458917568
74,2012,"France",0.0260860762271375
75,2012,"France",0.0240933941501589
76,2012,"France",0.032475779688879
77,2012,"France",0.0248750045235747
78,2012,"France",0.0349220428928962
79,2012,"France",0.0302959808657706
80,2012,"France",0.0276481911750983
81,2012,"France",0.0318318711215018
82,2012,"France",0.031933746221439
83,2012,"France",0.0309409071924806
84,2012,"France",0.0289439435108071
85,2012,"France",0.021837197805098
86,2012,"France",0.0208488721098498
87,2012,"France",0.0258537952135521
88,2012,"France",0.0232601361927677
89,2012,"France",0.0192394817967173
90,2012,"France",0.0236271334929842
91,2012,"France",0.0188912342462457
92,2012,"France",0.0192381754987511
93,2012,"France",0.0214570487464256
94,2012,"France",0.0178815870792827
95,2012,"France",0.0181134093199101
96,2012,"France",0.0156188700465147
97,2012,"France",0.0111644905507004
98,2012,"France",0.0117957537939983
99,2012,"France",0.0200742967412801
100,2012,"France",0.0142276188261922
101,2012,"France",0.0068717612728153
102,2012,"France",0.018465648181407
103,2012,"France",-0.00165965952191994
104,2012,"France",-0.0310203635207754
105,2012,"France",-0.00836589696262255
106,2012,"France",-0.0130558763421642
107,2012,"France",-0.0200026259995586
108,2012,"France",0.010282805932379
109,2012,"France",-0.0127689221585951
110,2012,"France",0.00134257809339864
0,2013,"France",0.0118995555618232
1,2013,"France",0.00240398118175488
2,2013,"France",-0.0198206838804977
3,2013,"France",0.0285901587218129
4,2013,"France",-0.0032134242126388
5,2013,"France",-0.04
6,2013,"France",0.00759104994324629
7,2013,"France",-0.024370132844937
8,2013,"France",-0.0383275311776152
9,2013,"France",-0.00454212460623901
10,2013,"France",0.00945153388426395
11,2013,"France",-0.000618994553942875
12,2013,"France",0.0181233673542394
13,2013,"France",-0.000608918859707053
14,2013,"France",-0.00889227828251296
15,2013,"France",0.0131292294485054
16,2013,"France",0.0032028885338614
17,2013,"France",0.0197746761406032
18,2013,"France",0.0180987290038717
19,2013,"France",0.04
20,2013,"France",0.0145506378306324
21,2013,"France",0.0377379175810855
22,2013,"France",0.00493962468236334
23,2013,"France",0.04
24,2013,"France",0.0215920716546521
25,2013,"France",0.0250424284891066
26,2013,"France",-0.0157707982174139
27,2013,"France",0.00900176485095673
28,2013,"France",5.85464721036488e-05
29,2013,"France",0.0115010030984289
30,2013,"France",0.033839317936458
31,2013,"France",0.0176430755884971
32,2013,"France",0.0249242976048996
33,2013,"France",0.0332255953341449
34,2013,"France",0.0227043691930251
35,2013,"France",0.0258372549672209
36,2013,"France",0.0240882162738006
37,2013,"France",0.0332490584327116
38,2013,"France",0.0285960687244436
39,2013,"France",0.0161915372969724
40,2013,"France",0.0327817609092336
41,2013,"France",0.0177297517488507
42,2013,"France",0.0319619504020042
43,2013,"France",0.0301624167842625
44,2013,"France",0.0225598628984675
45,2013,"France",0.021372887585221
46,2013,"France",0.0203717471178116
47,2013,"France",0.0268423564833169
48,2013,"France",0.0147785488860378
49,2013,"France",0.0164562688287974
50,2013,"France",0.0209900504374741
51,2013,"France",0.012278914655179
52,2013,"France",0.00875749001481386
53,2013,"France",0.0194215665076568
54,2013,"France",0.00523479371963055
55,2013,"France",0.00543157361127605
56,2013,"France",0.00320079859096959
57,2013,"France",0.00389436508658668
58,2013,"France",0.00590286568272594
59,2013,"France",0.00722382039528224
60,2013,"France",0.0107509634945719
61,2013,"France",0.00349108728324002
62,2013,"France",0.0045585951597736
63,2013,"France",0.00467175598351686
64,2013,"France",0.00637647852341532
65,2013,"France",0.00948968615944856
66,2013,"France",0.00443855335440032
67,2013,"France",0.00904117556599937
68,2013,"France",0.0100191654474099
69,2013,"France",0.0128508374831655
70,2013,"France",0.0146068602781518
71,2013,"France",0.0177540015596625
72,2013,"France",0.0173416726189115
73,2013,"France",0.0182630172327097
74,2013,"France",0.0223988546958511
75,2013,"France",0.0185336727139199
76,2013,"France",0.0203566624699639
77,2013,"France",0.0203714603396701
78,2013,"France",0.0228376356971312
79,2013,"France",0.0231827706535197
80,2013,"France",0.0256374416095734
81,2013,"France",0.0222289960169131
82,2013,"France",0.0242109140523223
83,2013,"France",0.022934609525093
84,2013,"France",0.0204220596389275
85,2013,"France",0.0194394936541482
86,2013,"France",0.0165136064922
87,2013,"France",0.014795972410505
88,2013,"France",0.0125472605326012
89,2013,"France",0.0143469340071641
90,2013,"France",0.0114273245051499
91,2013,"France",0.0106562291443272
92,2013,"France",0.0115667249801896
93,2013,"France",0.0111873580830987
94,2013,"France",0.0116351147188648
95,2013,"France",0.0117861182166355
96,2013,"France",0.00839226152132288
97,2013,"France",0.00882638154730508
98,2013,"France",0.0017378894635852
99,2013,"France",0.00336783418790862
100,2013,"France",0.00217109155261305
101,2013,"France",-0.00225060667522115
102,2013,"France",0.00193008060593181
103,2013,"France",0.000100517986974924
104,2013,"France",-0.021464015669718
105,2013,"France",-0.04
106,2013,"France",-0.0196790894233322
107,2013,"France",-0.0350980982654619
108,2013,"France",-0.0301531537477481
109,2013,"France",-0.04
110,2013,"France",-0.0397956666050954
0,2014,"France",-0.00256909378064852
1,2014,"France",0.0103073672552854
2,2014,"France",0.0265393084844574
3,2014,"France",-0.0248991021510756
4,2014,"France",0.0179037919045773
5,2014,"France",-0.04
6,2014,"France",-0.00524520736669523
